156	તેથી 9ની ગુણાકાર માટેની વ્યસ્ત સંખ્યા છે
157	ગુણાકાર માટેની વ્યસ્ત સંખ્યા જોઈએ છે આ સંખ્યાની:
158	તે છે આની વ્યસ્ત સંખ્યા:
159	જે છે
160	તેથી આની ગુણાકાર માટેની વ્યસ્ત સંખ્યા:
161	0.9ની ગુણાકાર માટેની વ્યસ્ત સંખ્યા શોધવા પહેલાં 0.9ને અપૂર્ણાંકમાં ફેરવીએ:
162	પછી અપૂર્ણાંકની વ્યસ્ત સંખ્યા શોધીએ. આની વ્યસ્ત સંખ્યા:
163	એટલે 0.9ની ગુણાકાર માટેની વ્યસ્ત સંખ્યા છે
164	શૂન્યના ગુણધર્મો વાપરો
165	સરવાળાની તટસ્થ સંખ્યાનો ગુણધર્મ કહે છે કે કોઈ સંખ્યામાં 0 ઉમેરવાથી એ જ સંખ્યા મળે છે. કોઈ સંખ્યાને 0 વડે ગુણવાથી શું થાય? 0 વડે ગુણવાથી
166	ગુણનફળ
167	શૂન્ય થાય છે.
168	શૂન્ય વડે ગુણાકાર
169	કોઈ પણ વાસ્તવિક સંખ્યા અને 0નું ગુણનફળ 0 છે.
170	હવે શું થાય
171	માં શૂન્ય હોય ત્યારે? આનું મૂલ્ય શું છે?
172	એક રોજિંદું ઉદાહરણ વિચારો: બરણીમાં એક પણ બિસ્કિટ નથી અને 3 લોકોમાં બિસ્કિટ વહેંચવાનાં છે, તો દરેકને કેટલાં બિસ્કિટ મળે? વહેંચવા એક પણ બિસ્કિટ નથી, એટલે દરેકને 0 બિસ્કિટ મળે છે. તેથી,
173	સંબંધિત ગુણાકારની હકીકતથી ભાગાકાર તપાસી શકીએ છીએ.
174	કારણ કે
175	એટલે આપણે જાણીએ છીએ
176	શૂન્યનો ભાગાકાર
177	, સિવાય
178	શૂન્યને શૂન્ય સિવાયની કોઈ પણ વાસ્તવિક સંખ્યા વડે ભાગતાં શૂન્ય મળે છે.
179	હવે ભાગવાનો વિચાર કરીએ
180	આના વડે:
181	શૂન્ય. 4ને 0 વડે ભાગતાં શું મળે? સંબંધિત ગુણાકારની હકીકતનો વિચાર કરો:
182	નો અર્થ છે
183	શું એવી કોઈ સંખ્યા છે જેને 0 વડે ગુણતાં 4 મળે? કોઈ પણ વાસ્તવિક સંખ્યાને 0 વડે ગુણતાં 0 મળે છે, એટલે 0 વડે ગુણવાથી 4 મળે એવી કોઈ વાસ્તવિક સંખ્યા નથી.
184	આપણે તારણ કાઢીએ છીએ કે આનો કોઈ જવાબ નથી:
185	તેથી 0 વડે ભાગાકાર અવ્યાખ્યાયિત છે એમ કહીએ છીએ.
186	શૂન્ય વડે ભાગાકાર
187	, 0 સિવાય,
188	અવ્યાખ્યાયિત છે.
189	શૂન્ય વડે ભાગાકાર અવ્યાખ્યાયિત છે.
190	શૂન્યના ગુણધર્મોનો સાર નીચે આપ્યો છે.
191	શૂન્યના ગુણધર્મો
192	શૂન્ય વડે ગુણાકાર:
193	કોષ્ટક શૂન્ય વડે ગુણાકારનો ગુણધર્મ દર્શાવે છે: કોઈ પણ સંખ્યા અને શૂન્યનું ગુણનફળ હંમેશાં શૂન્ય છે.
194	કોઈ પણ સંખ્યા અને 0નું ગુણનફળ 0 છે.
195	શૂન્યનો ભાગાકાર અને શૂન્ય વડે ભાગાકાર:
196	કોષ્ટક શૂન્ય ધરાવતા ભાગાકારના ગાણિતિક નિયમો અને તેમના શાબ્દિક અર્થ આપે છે. ક્યારે પરિણામ શૂન્ય હોય છે અને ક્યારે અવ્યાખ્યાયિત હોય છે તે સ્પષ્ટ કરે છે.
197	શૂન્યને તેના સિવાયની કોઈ પણ વાસ્તવિક સંખ્યા વડે ભાગતાં શૂન્ય મળે છે.
198	અવ્યાખ્યાયિત છે
199	કોષ્ટક શૂન્ય સાથેની ક્રિયાઓના મૂળભૂત નિયમો, ખાસ કરીને શૂન્ય વડે ગુણાકાર અને શૂન્ય વડે ભાગાકાર, ઉદાહરણો સાથે દર્શાવે છે.
200	0 વડે ભાગાકાર અવ્યાખ્યાયિત છે.
201	અવ્યાખ્યાયિત
202	અવ્યાખ્યાયિત
203	હવે તટસ્થ સંખ્યા, વિરોધી અને વ્યસ્ત સંખ્યા તથા શૂન્યના ગુણધર્મો વાપરી પદાવલીઓનું સાદું રૂપ આપવાનો અભ્યાસ કરીશું.
204	જ્યાં
205	શૂન્ય સાથેના ભાગાકારના મૂળભૂત નિયમો: શૂન્યને શૂન્ય સિવાયની સંખ્યા વડે ભાગતાં શૂન્ય મળે છે; શૂન્ય વડે ભાગાકાર અવ્યાખ્યાયિત છે. સાથે ગાણિતિક ઉદાહરણો છે.
206	શૂન્યને તેના સિવાયની કોઈ પણ વાસ્તવિક સંખ્યા વડે ભાગતાં 0 મળે છે.
207	−84n + (−73n) + 84nનું સાદું રૂપ આપવા ક્રમવિનિમયના ગુણધર્મથી સજાતીય પદો જોડવાનાં પગલાં છે.
208	પહેલું અને ત્રીજું પદ એકબીજાનાં વિરોધી છે; તેથી વાપરો
209	સરવાળાનો ક્રમવિનિમયનો ગુણધર્મ અને પદોનો ક્રમ બદલો.
210	ડાબેથી જમણે સરવાળો કરો.
211	હવે વ્યસ્ત સંખ્યાઓ ઓળખવાથી કેવી રીતે મદદ મળે છે તે જોઈએ. ડાબેથી જમણે ગુણાકાર કરતાં પહેલાં વ્યસ્ત સંખ્યાઓ શોધો—તેમનું ગુણનફળ 1 છે.
212	ક્રમવિનિમયના ગુણધર્મથી અવયવોનો ક્રમ બદલી અપૂર્ણાંકોના ગુણાકારનું સાદું રૂપ આપવાનું દર્શાવેલું છે.
213	પહેલું અને ત્રીજું પદ એકબીજાનાં વ્યસ્ત છે, તેથી વાપરો
214	ગુણાકારનો ક્રમવિનિમયનો ગુણધર્મ અને અવયવોનો ક્રમ બદલો.
215	ડાબેથી જમણે ગુણાકાર કરો.
216	કોષ્ટક વ્યસ્ત સંખ્યાઓ અને ગુણાકાર માટેની તટસ્થ સંખ્યાનો ઉપયોગ કરીને ગાણિતિક પદાવલીનું સાદું રૂપ આપવાનાં પગલાં દર્શાવે છે.
217	કૌંસની અંદર કોઈ ગણતરી કરવાની નથી, એટલે પહેલાં ગુણો
218	બંને અપૂર્ણાંકને—ધ્યાન આપો કે તે એકબીજાનાં વ્યસ્ત છે.
219	ગુણાકાર માટેની તટસ્થ સંખ્યા ઓળખીને સાદું રૂપ આપો.
220	વિભાજનના ગુણધર્મનો ઉપયોગ કરીને પદાવલીઓને સાદું રૂપ આપો
221	ધારો કે ત્રણ મિત્રો ફિલ્મ જોવા જાય છે. દરેકને પોતાની ટિકિટ માટે $9.25—એટલે 9 ડૉલર અને 1 ક્વૉર્ટર—જોઈએ છે. તેમને કુલ કેટલા પૈસા જોઈએ?
222	તમે ડૉલર અને ક્વૉર્ટરનો અલગથી વિચાર કરી શકો. તેમને $9ના 3 ગણા, એટલે $27, અને 1 ક્વૉર્ટરના 3 ગણા, એટલે 75 સેન્ટ જોઈએ. કુલ $27.75 જોઈએ. આ રીતે ગણતરી કરવામાં
223	વિભાજનનો ગુણધર્મ
224	વિભાજનનો ગુણધર્મ
225	ઉપરાંત,
226	ફિલ્મ જોવા જતા મિત્રોના ઉદાહરણમાં, તેમને જોઈતી કુલ રકમ આ રીતે શોધી શકાય:
227	બીજગણિતમાં પદાવલીને સાદું રૂપ આપતી વખતે કૌંસ દૂર કરવા માટે
228	નો ઉપયોગ થાય છે.
229	ઉદાહરણ તરીકે, પદાવલી
230	ને સાદું રૂપ આપવા માટે ક્રિયાઓના ક્રમ મુજબ પહેલાં કૌંસની અંદરની ક્રિયા કરવી જોઈએ. પરંતુ
231	અને 4 સજાતીય પદો નથી, એટલે તેમને ઉમેરી શકાતાં નથી. તેથી વિભાજનનો ગુણધર્મ વાપરીએ છીએ, જેમ
232	આ કોષ્ટકમાં વિભાજનના ગુણધર્મથી બીજગણિતીય પદાવલી 3(x+4)ને પગલુંવાર સાદું રૂપ આપ્યું છે.
233	વિભાજનનો ગુણધર્મ લાગુ કરો.
234	વિભાજનનો ગુણધર્મ કેવી રીતે વાપરવો તે યાદ રાખવા કેટલાક વિદ્યાર્થીઓ તીર દોરે છે. આમ,
235	માંનું પહેલું પગલું આ રીતે દેખાશે:
236	પદાવલી 3(x+4)માં 3થી નીકળતાં બે તીર છે. એક તીર x તરફ અને બીજું 4 તરફ છે.
237	કોષ્ટકમાં ડાબે સૂચનાઓ અને જમણે ગણતરીનાં પગલાં છે. પ્રથમ સૂચના છે “વિભાજનનો ગુણધર્મ લાગુ કરો.” તેની જમણે 8((3/8)x+1/4) છે; 8થી નીકળતું એક તીર (3/8)x તરફ અને બીજું 1/4 તરફ છે. આગળની સૂચના “ગુણાકાર કરો.” તેની જમણે =8((3/8)x)+8(1/4) છે. ત્યાર પછી =3x+2 છે.
238	પદાવલી 8((3/8)x+1/4)માં વાદળી તીર દર્શાવે છે કે વિભાજનના ગુણધર્મ મુજબ 8નો કૌંસની અંદરના દરેક પદ સાથે ગુણાકાર થાય છે.
239	પદાવલી 8((3/8)x)+8(1/4) વિભાજનનો ગુણધર્મ લાગુ કર્યા પછીનું રૂપ દર્શાવે છે.
240	સફેદ પૃષ્ઠભૂમિ પર ઘેરા રાખોડી રંગમાં પદાવલી 3x+2 છે.
241	વિભાજનના ગુણધર્મનો
242	માં બતાવેલો ઉપયોગ આગળના પ્રકરણોમાં પૈસા સંબંધિત પ્રશ્નો ઉકેલવામાં ખૂબ ઉપયોગી થશે.
243	કોષ્ટકમાં ડાબે સૂચનાઓ અને જમણે ગણતરીનાં પગલાં છે. પ્રથમ સૂચના “વિભાજનનો ગુણધર્મ લાગુ કરો.” તેની જમણે 100(0.3+0.25q) છે; 100થી નીકળતું એક તીર 0.3 તરફ અને બીજું 0.25q તરફ છે. આગળની સૂચના “ગુણાકાર કરો.” તેની જમણે =100(0.3)+100(0.25q) છે. ત્યાર પછી =30+25q છે.
244	પદાવલી 100(0.3+0.25q)માં વળાંકવાળાં તીર વિભાજનનો ગુણધર્મ દર્શાવે છે: 100નો કૌંસની અંદરના બંને પદો સાથે ગુણાકાર થાય છે.
245	પદાવલી 100(0.3)+100(0.25q)માં બે પદોનો સરવાળો છે. પહેલા પદમાં 100નો 0.3 સાથે અને બીજા પદમાં 100નો 0.25q સાથે ગુણાકાર છે.
246	સફેદ પૃષ્ઠભૂમિ પર કાળા રંગમાં પદાવલી 30+25q છે.
247	ઋણ સંખ્યા સાથે વિભાજનનો ગુણધર્મ લાગુ કરતી વખતે ચિહ્નો સાચાં રાખવા ખાસ કાળજી લેવી જોઈએ!
248	કોષ્ટકમાં ડાબે સૂચનાઓ અને જમણે ગણતરીનાં પગલાં છે. પ્રથમ સૂચના “વિભાજનનો ગુણધર્મ લાગુ કરો.” તેની જમણે −2(4y+1) છે; −2થી નીકળતું એક તીર 4y તરફ અને બીજું 1 તરફ છે. આગળની પંક્તિમાં (−2)(4y)+(−2)(1) છે. પછી “સાદું રૂપ આપો.” સૂચનાની જમણે −8y−2 છે.
249	પદાવલી −2(4y+1)માં વાદળી વળાંકવાળાં તીર −2નો કૌંસની અંદરના પદો સાથે ગુણાકાર કરીને વિભાજનનો ગુણધર્મ લાગુ કરવાનું દર્શાવે છે.
250	પદાવલી (−2)(4y)+(−2)(1) છે.
251	સફેદ પૃષ્ઠભૂમિ પર કાળા રંગમાં પદાવલી −8y−2 છે.
252	કોષ્ટકમાં ડાબે સૂચનાઓ અને જમણે ગણતરીનાં પગલાં છે. પ્રથમ સૂચના “વિભાજનનો ગુણધર્મ લાગુ કરો.” તેની જમણે −11(4−3a) છે; −11થી નીકળતું એક તીર 4 તરફ અને બીજું 3a તરફ છે. આગળ “ગુણાકાર કરો.” સૂચનાની જમણે (−11)(4)−(−11)(3a), પછી −44−(−33a) છે. છેલ્લે “સાદું રૂપ આપો.” સૂચનાની જમણે −44+33a છે.
253	પદાવલી −11(4−3a)માં વાદળી તીર વિભાજનનો ગુણધર્મ દર્શાવે છે: −11નો કૌંસની અંદરનાં બંને પદો સાથે સંબંધિત ગુણાકાર થાય છે.
254	પદાવલીને સાદું રૂપ આપતાં પગલાં: (−11)(4)−(−11)(3a), પછી −44−(−33a).
255	સાદું રૂપ આપો.
256	સફેદ પૃષ્ઠભૂમિ પર ઘેરા રાખોડી રંગમાં પદાવલી −44+33a છે.
257	ધ્યાન આપો કે પરિણામ
258	પણ લખી શકાય છે. શા માટે?
259	માં વિભાજનના ગુણધર્મથી પદાવલીની વિરોધી પદાવલી કેવી રીતે શોધવી તે બતાવ્યું છે.
260	(y+5)નો −1 સાથે ગુણાકાર કરતાં વિભાજનનો ગુણધર્મ લાગુ કરીને સાદું રૂપ આપવાનાં પગલાં.
261	−1 સાથે ગુણાકાર કરતાં વિરોધી પદાવલી મળે છે.
262	કેટલીક વખત ક્રિયાઓના ક્રમના ભાગરૂપે
263	નો ઉપયોગ કરવો પડશે. પહેલાં કૌંસની અંદર જુઓ. જો તેની અંદરની પદાવલીને વધુ સાદું રૂપ ન આપી શકાય, તો આગળ વિભાજનના ગુણધર્મથી ગુણાકાર કરીને કૌંસ દૂર કરો. આગળનાં બે ઉદાહરણો આ સમજાવશે.
264	ક્રિયાઓનો ક્રમ ચોક્કસ અનુસરો. ગુણાકાર બાદબાકી પહેલાં આવે છે, એટલે પહેલાં 2 માટે વિભાજનનો ગુણધર્મ લાગુ કરીશું અને પછી બાદબાકી કરીશું.
265	બીજગણિતીય પદાવલી 8−2(x+3)ને પગલુંવાર સાદું રૂપ આપ્યું છે.
266	સજાતીય પદોને ભેગાં કરો.
267	વિભાજનના ગુણધર્મ અને સજાતીય પદોને ભેગાં કરવાની મદદથી બીજગણિતીય પદાવલીને પગલુંવાર સાદું રૂપ આપ્યું છે.
268	આ પ્રકરણમાં વાપરેલા વાસ્તવિક સંખ્યાઓના બધા ગુણધર્મોનો સાર
